Date,AMZN,BA,DIS,IBM,KO,MSFT
2017-08-23,0.2823668724561001,0.08064520398804417,0.10948423608137176,0.07589765726941783,0.11682420865078458,0.3347818215542817
2017-08-24,0.2811354533998904,0.0809818652668787,0.10966356390784784,0.07643478245277997,0.11665853544619025,0.3351257995264129
2017-08-25,0.2792056731301535,0.08007033464104907,0.11070127930587027,0.07691559847271201,0.11715034545690318,0.335956768993312
2017-08-28,0.2794785499115335,0.08052215387493199,0.11088262306201306,0.076270629084387,0.11678495029460749,0.336061093772527
2017-08-29,0.2804684729264516,0.0812446065042744,0.11034839814999385,0.07623127787936455,0.1162877149187378,0.33541952962117766
2017-08-30,0.28212247306412314,0.08057091745566075,0.10976714447993417,0.07530222742923633,0.1151855713206242,0.3370516662504213
2017-08-31,0.2842504721760994,0.07983512620135172,0.107356200838944,0.07511043370300158,0.1149183215670352,0.3385294455135681
2017-09-01,0.2843558018392583,0.08028037250476192,0.10797310613927054,0.07587169076268406,0.1158189471516515,0.33570008160237363
2017-09-05,0.2824101956841511,0.07968362156576471,0.10878338952310589,0.07581460726393828,0.11692975223737122,0.33637843372566867
2017-09-06,0.283323634736126,0.07893168475174654,0.10874280839634944,0.07627466282788337,0.11710320840036727,0.33562400088752736
2017-09-07,0.28563925461726836,0.0791950446466502,0.10358678524878397,0.0754958025965293,0.11746586737615883,0.3386172455146093
2017-09-08,0.2830819209197489,0.0804205559456228,0.10411236531281769,0.07563211523201017,0.11810072019955778,0.33865232239024273
2017-09-11,0.2838975783217545,0.08026150953222413,0.10314600527882133,0.07618209335058385,0.1175362659302633,0.3389765475863529
2017-09-12,0.28444127893966453,0.08003378910534463,0.10370515548074158,0.07644109287299973,0.11771156232877407,0.33766712127247556
2017-09-13,0.28671437754467727,0.07974475073171824,0.10373024160019807,0.07585953178799927,0.11700643970858783,0.3369446586268193
2017-09-14,0.28634138045125423,0.08132859469368295,0.10339523440983907,0.07608984691875807,0.11581564333437365,0.337029300192092
2017-09-15,0.2840459747151051,0.08236683946642266,0.10378285610821097,0.07551900646957083,0.11569362131956906,0.33859170192112137
